source_record_id,latitude,longitude,state,district,event_year,landslide_type,material_type,triggering,geology,source,source_dataset_version,region,inventory_id,validation_status,label,negative_basis,elevation_m,slope_deg,aspect_sin,aspect_cos,profile_curvature,relief_local_m,block
,14.185082213590944,74.54291595260291,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",70.0,7.879,-0.98355,-0.18065,-0.00206698,42.0,1490_283
,13.653960638453794,75.09783529500719,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",663.0,7.076,-0.64895,0.76083,0.00147676,37.0,1501_273
,12.88579805001963,75.02361761892796,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",30.0,2.777,-0.40082,-0.91616,-0.00095132,15.0,1500_257
,14.24480399538599,75.13875231300221,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",643.0,6.271,-0.35389,-0.93529,0.00130356,23.0,1502_284
,13.535276911788726,75.47760779548099,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",777.0,0.712,-0.44721,-0.89443,-0.00101227,19.0,1509_270
,12.967032449312862,75.56830149955584,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",839.0,27.943,0.87192,-0.48964,-0.00198929,133.0,1511_259
,14.931235961150694,74.51634705510776,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",233.0,30.995,0.40227,-0.91552,0.00083257,142.0,1490_298
,14.458014667894698,74.59807788602767,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",119.0,13.677,0.95315,-0.3025,0.0007511,57.0,1491_289
,13.638074843316325,75.40314596274817,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",680.0,11.204,-0.25242,-0.96762,-0.00077056,51.0,1508_272
,14.11108120926573,75.14072663202063,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",679.0,4.38,-0.70711,-0.70711,0.00018464,20.0,1502_282
,12.474296198290588,75.55069966102009,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",358.0,12.428,-0.14495,0.98944,0.00312199,51.0,1511_249
,15.655603873769401,74.12969007597546,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",768.0,11.698,-0.03354,0.99944,-0.00181175,54.0,1482_313
,13.952926233328114,74.63739446081361,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",80.0,9.502,-0.65556,0.75514,-0.00251876,45.0,1492_279
,13.15426242771454,75.14272564311894,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",126.0,7.852,-0.94665,-0.32226,-0.00135328,36.0,1502_263
,14.446687166694197,74.3077870216404,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",0.0,0.0,0.0,0.0,0.0,0.0,1486_288
,14.83497934315747,74.18569117783116,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",60.0,14.655,-0.98257,-0.18589,-0.00116551,54.0,1483_296
,12.969233375088756,75.25917447371911,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",101.0,1.845,-0.9916,-0.12934,-0.00011101,9.0,1505_259
,13.411918858673538,74.7233643932377,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",4.0,0.113,-0.70711,0.70711,-0.0,1.0,1494_268
,13.29433572263963,74.97001709330864,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",44.0,2.968,-0.34819,0.93743,0.00103488,13.0,1499_265
,13.769043522687442,74.69876260642755,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",42.0,4.517,0.17579,-0.98443,0.00014209,18.0,1493_275
,12.772584580062956,75.63765956566026,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",563.0,26.619,0.96163,-0.27436,0.00221573,110.0,1512_255
,13.690661300522471,75.11253299503763,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",603.0,7.417,0.64018,-0.76822,0.00096735,35.0,1502_273
,15.082114255352202,74.71344678580448,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",406.0,8.764,0.99996,0.00901,0.00109808,33.0,1494_301
,14.72902658610811,74.81020204060795,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",464.0,1.965,-0.3644,-0.93124,-0.00112684,14.0,1496_294
,13.0369830019105,75.26912191855224,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",143.0,5.149,-0.90931,0.41612,0.00039017,23.0,1505_260
,14.115408601350794,74.57252027479058,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",414.0,16.243,0.43382,0.901,0.00059964,69.0,1491_282
,13.880897764222038,75.52198254072636,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",609.0,1.392,0.5145,-0.85749,-0.00037752,10.0,1510_277
,15.584391882686527,74.21050134185023,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",127.0,8.453,0.99996,0.00935,0.00036631,35.0,1484_311
,13.006382200774423,75.51863251440723,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",643.0,22.201,-0.7657,0.64319,-0.00212481,101.0,1510_260
,13.224955860562343,75.42383203682536,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1181.0,27.716,0.77724,-0.6292,-0.00057371,122.0,1508_264
,14.266945222759496,74.91192940631477,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",573.0,0.928,-0.5145,-0.85749,0.00046109,5.0,1498_285
,13.197110861258327,75.28993529380026,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",923.0,11.311,0.16665,0.98602,1.681e-05,46.0,1505_263
,13.44517094709771,74.91007316872343,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",59.0,5.677,-0.96412,-0.26548,-0.00062292,23.0,1498_268
,14.247667716098595,75.22305434133477,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",695.0,13.156,-0.71302,0.70114,0.00095769,59.0,1504_284
,14.120646623861003,75.29564052465207,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",732.0,5.57,0.29909,0.95423,-0.00125974,29.0,1505_282
,14.667737537538766,74.72488880894898,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",548.0,2.722,0.99315,-0.11684,-0.00035648,10.0,1494_293
,14.536132684695952,74.43061353087577,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",96.0,2.349,-0.4741,-0.88047,0.00092854,13.0,1488_290
,13.87066269452832,74.59860278154105,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",0.0,0.0,0.0,0.0,0.0,0.0,1491_277
,13.33884129880905,75.62712330063546,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1132.0,4.163,0.66791,-0.74424,-7.004e-05,19.0,1512_266
,14.58347879621677,74.85550140076917,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",569.0,8.942,0.35306,0.9356,0.0021344,30.0,1497_291
,14.622050227281516,74.58374154742346,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",546.0,2.811,-0.48083,0.87681,-0.00089098,19.0,1491_292
,12.827278888385582,75.35776567410032,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",116.0,1.53,-0.88379,0.46789,0.0004126,8.0,1507_256
,14.74653926569413,74.80058147065178,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",480.0,7.181,-0.97014,-0.24254,0.0001441,32.0,1496_294
,12.615777563549015,75.46192529248047,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",320.0,9.822,-0.34496,0.93862,0.0030615,42.0,1509_252
,14.922110471299476,74.64128727471979,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",444.0,6.274,-0.44215,-0.89694,0.00012272,26.0,1492_298
,13.837738872797233,75.11701939505835,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",621.0,3.025,-0.05256,0.99862,-0.00024112,13.0,1502_276
,12.967174248238535,75.3703907239013,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",81.0,2.373,0.77096,-0.63688,-0.00114633,20.0,1507_259
,14.168873953890982,74.95796284113378,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",618.0,0.656,-0.24254,0.97014,0.0001525,8.0,1499_283
,15.643597264277734,74.21032239107313,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",331.0,19.043,-0.06438,-0.99793,0.00057044,85.0,1484_312
,13.409510965096885,75.76398327536323,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1412.0,12.837,0.71919,-0.69481,0.00013282,58.0,1515_268
,13.518926381924475,75.3164882900121,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",659.0,5.935,0.38746,-0.92189,0.00061398,25.0,1506_270
,14.560215903088245,74.30173301543121,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",0.0,0.0,0.0,0.0,0.0,0.0,1486_291
,13.222534605816257,75.00202115368074,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",87.0,2.766,-0.94868,-0.31623,0.00033294,11.0,1500_264
,13.987419077440794,75.05445807928457,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",605.0,4.787,-0.0995,-0.99504,-6.09e-06,18.0,1501_279
,15.336232335719986,74.23956184498462,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",72.0,2.092,-0.98837,-0.15206,-0.0002496,8.0,1484_306
,13.474382130221132,74.70869523800194,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",18.0,1.463,-0.92468,0.38075,0.00086392,7.0,1494_269
,13.675806245996839,75.15582783899275,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",630.0,2.161,-0.99388,-0.11043,-0.00012788,18.0,1503_273
,14.437886147582507,74.32232476616285,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",0.0,0.0,0.0,0.0,0.0,0.0,1486_288
,14.362294910370842,75.25641485793038,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",625.0,0.796,0.0,1.0,-0.00037033,5.0,1505_287
,12.52400278573196,75.55781474950733,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",354.0,18.541,0.77025,0.63774,0.00081542,85.0,1511_250
,12.650935434391238,75.25746078509877,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",176.0,2.003,-0.11915,0.99288,0.00062917,13.0,1505_253
,14.446888639938006,74.68996950430743,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",522.0,3.742,0.99797,-0.0637,-0.00037508,25.0,1493_288
,13.288141960685461,75.0836872514762,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",179.0,7.411,-0.86494,0.50188,0.00021678,36.0,1501_265
,12.967710324227038,75.68072772387085,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",983.0,10.679,0.92066,-0.39036,0.00129753,39.0,1513_259
,14.060619206679728,75.01777322062239,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",607.0,2.977,-0.82792,-0.56085,0.00024658,14.0,1500_281
,12.464323735224372,75.3584599002828,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",113.0,4.92,-0.30653,-0.95186,-0.00332022,26.0,1507_249
,14.457020587778217,74.60486343897868,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",124.0,11.094,-0.55959,-0.82877,0.00113079,45.0,1492_289
,13.522263766108454,75.74584402962054,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1497.0,17.861,0.00862,0.99996,0.00117502,66.0,1514_270
,14.55302558837495,74.74357922188291,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",528.0,6.923,0.5834,-0.81218,-0.00097787,36.0,1494_291
,12.58471123950094,75.3717882862881,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",130.0,6.526,0.48564,-0.87416,0.00010183,25.0,1507_251
,12.691069297572453,75.52343626961054,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",105.0,4.157,-0.89822,0.43955,-0.00210161,18.0,1510_253
,12.934183406834396,75.09375752032882,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",63.0,3.501,-0.63571,-0.77193,-0.00100944,14.0,1501_258
,12.786687605916162,75.58412853531748,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",162.0,5.571,0.34174,-0.93979,0.00096685,29.0,1511_255
,12.561826879896321,75.31093208969281,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",158.0,3.38,-0.6585,-0.75258,0.00264043,29.0,1506_251
,14.56315487072103,74.86661342110438,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",575.0,3.219,-0.93834,-0.34571,7.366e-05,13.0,1497_291
,13.848607614690069,75.01105325123667,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",669.0,8.945,-0.27356,-0.96186,-0.00139958,33.0,1500_276
,15.00233224193445,74.12772506914307,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",46.0,4.649,0.13664,-0.99062,0.00050828,18.0,1482_300
,14.419437411000427,74.76300900361366,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",543.0,7.333,0.48564,0.87416,0.00254135,41.0,1495_288
,13.41615339296198,74.87098999806895,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",58.0,0.712,0.44721,0.89443,0.00066662,14.0,1497_268
,13.492866754734935,75.39499192556629,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",812.0,7.37,0.05369,-0.99856,-0.00123072,30.0,1507_269
,13.758639222906096,74.52093405152911,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",0.0,0.0,0.0,0.0,0.0,0.0,1490_275
,15.342180858904033,74.3952899250745,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",608.0,11.115,0.83422,0.55143,0.00344436,66.0,1487_306
,14.557212475191584,74.6834168261062,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",560.0,1.909,1.0,0.0,0.00049355,8.0,1493_291
,13.972055664344387,75.22490839483905,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",653.0,3.148,0.70711,0.70711,0.00080126,20.0,1504_279
,15.39830437974234,74.24239720660012,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",100.0,2.122,0.22486,-0.97439,-0.00022803,11.0,1484_307
,13.271458915444137,75.04089108391237,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",70.0,2.383,-0.901,0.43382,-0.00021621,10.0,1500_265
,12.47634444430985,75.67847480234092,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1168.0,5.925,-0.26764,-0.96352,0.00332362,33.0,1513_249
,14.139539556842143,74.59272825948351,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",255.0,17.053,0.34864,-0.93726,0.00094097,72.0,1491_282
,13.932344736382266,74.64228809748104,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",111.0,14.434,-0.87416,0.48564,0.00076812,55.0,1492_278
,13.61372868311143,74.929482444152,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",59.0,4.63,0.5145,-0.85749,0.0007709,20.0,1498_272
,12.775682373527982,75.35207350482035,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",102.0,2.456,0.87416,-0.48564,0.00030487,10.0,1507_255
,14.550086331076859,74.51965762037277,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",218.0,9.785,0.50737,-0.86173,-0.00230313,61.0,1490_291
,14.943796285682216,74.91042721945178,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",525.0,1.599,0.0995,-0.99504,0.00098971,10.0,1498_298
,14.990128845795164,74.31421732922539,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",308.0,18.78,-0.95578,-0.29409,-0.0004271,77.0,1486_299
,15.186002833358357,74.56218615497582,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",609.0,4.61,0.98188,0.18949,0.00095353,21.0,1491_303
,12.791658767179564,75.0438718547069,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",45.0,3.432,0.23162,0.97281,-0.00228858,26.0,1500_255
,15.58897833932312,74.1404881512712,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",68.0,4.028,-0.92711,0.37479,0.00117962,20.0,1482_311
,13.497180778145578,74.80786656203264,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",40.0,3.182,-0.22486,0.97439,0.0007022,12.0,1496_269
,13.595146814339206,74.67403874523183,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1.0,3.647,-0.98058,-0.19612,-0.00107569,12.0,1493_271
,12.504837921100476,75.80762431820672,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",936.0,4.432,0.8064,0.59136,2.419e-05,22.0,1516_250
,15.011232448947252,74.21720718898774,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",141.0,7.537,-0.89232,-0.45141,-0.0014867,34.0,1484_300
,14.834246084527878,74.40404620388021,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",447.0,23.204,0.32399,0.94606,-0.00066891,95.0,1488_296
,13.38992919136166,74.73875980953778,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",34.0,0.685,0.81373,0.58124,0.00036868,7.0,1494_267
,13.167053099969873,75.02266573918494,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",99.0,8.412,0.25357,-0.96732,-0.0002486,35.0,1500_263
,14.065535002541749,74.6066474894994,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",124.0,12.342,-0.48241,-0.87595,-0.00128718,49.0,1492_281
,13.017760726463186,75.12242341492433,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",73.0,2.932,-0.21693,-0.97619,-0.00045257,13.0,1502_260
,15.314584463153725,74.38479149001707,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",636.0,7.019,0.19178,0.98144,-1.352e-05,28.0,1487_306
,14.000169031480471,74.5324066718151,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",35.0,1.317,-0.42289,-0.90618,0.00085496,9.0,1490_280
,12.932443200501158,75.42973476579554,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",99.0,6.731,-0.44721,0.89443,0.00022069,25.0,1508_258
,12.751361851143093,75.36569294910497,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",86.0,8.075,0.92015,0.39156,-0.0028024,34.0,1507_255
,15.44805687313883,74.41878134627578,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",674.0,2.365,0.33634,0.94174,9.544e-05,9.0,1488_308
,12.819857623939273,75.36271078366248,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",150.0,5.57,0.58393,0.8118,-0.00062282,26.0,1507_256
,13.562357447396531,75.22467228892522,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",646.0,3.486,0.68394,-0.72954,0.00093613,16.0,1504_271
,13.975150091021924,74.89814635746602,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",581.0,6.313,0.47709,0.87885,0.00092581,26.0,1497_279
,14.368305710591596,74.79359212484887,Karnataka,,,,,,,background,,western_ghats,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",512.0,1.037,0.99705,-0.0767,-0.00012053,10.0,1495_287
